label,repo_id,full_name,description,language,topics,stars,forks,open_issues,contributor_count,size_kb,is_fork,is_archived,last_commit_days_ago,repo_age_days,has_readme,readme_size_bytes,has_docker,has_requirements,has_tests_folder,has_ci_cd,root_file_count,issues_per_fork,log_stars
lead_architect,33015583,keras-team/keras,Deep Learning for humans,Python,"data-science,deep-learning,jax,machine-learning,neural-networks,python,pytorch,tensorflow",64062,19745,184,406,53978,False,False,0,4079,True,5354,False,True,False,True,27,0.0093,11.0676
lead_architect,178626720,Lightning-AI/pytorch-lightning,"Pretrain, finetune ANY AI model of ANY size on 1 or 10,000+ GPUs with zero code changes.",Python,"ai,artificial-intelligence,data-science,deep-learning,machine-learning,python,pytorch",31160,3727,1006,435,133727,False,False,0,2615,True,28557,False,True,True,True,23,0.2699,10.3469
lead_architect,102973646,fastai/fastai,The fastai deep learning library,Jupyter Notebook,"colab,deep-learning,fastai,gpu,machine-learning,notebooks,python,pytorch",28014,7664,266,241,905958,False,False,7,3182,True,6503,False,True,False,True,19,0.0347,10.2405
lead_architect,102692863,onnx/onnx,Open standard for machine learning interoperability,Python,"ai,artificial-intelligence,deep-learning,deep-neural-networks,dnn,keras,machine-learning,ml,neural-network,onnx,pytorch,scikit-learn,tensorflow",20896,3934,266,355,70430,False,False,0,3184,True,7871,False,True,False,True,45,0.0676,9.9474
lead_architect,156939672,microsoft/onnxruntime,"ONNX Runtime: cross-platform, high performance ML inferencing and training accelerator",C++,"ai-framework,deep-learning,hardware-acceleration,machine-learning,neural-networks,onnx,pytorch,scikit-learn,tensorflow",20654,3943,1394,394,1512568,False,False,0,2755,True,3112,False,True,False,True,57,0.3535,9.9357
lead_architect,23496542,triton-lang/triton,Development repository for the Triton language and compiler,MLIR,,19288,2886,1088,401,697580,False,False,0,4288,True,15438,False,True,True,True,29,0.377,9.8673
lead_architect,154739597,jax-ml/jax,"Composable transformations of Python+NumPy programs: differentiate, vectorize, JIT to GPU/TPU, and more",Python,jax,35701,3595,2344,397,169892,False,False,0,2771,True,10758,False,True,True,True,35,0.652,10.483
lead_architect,233016299,google/flax,Flax is a neural network library for JAX that is designed for flexibility.,Jupyter Notebook,jax,7210,812,476,275,38828,False,False,6,2329,True,7905,False,True,True,True,21,0.5862,8.8834
lead_architect,552661142,langchain-ai/langchain,The agent engineering platform.,Python,"agents,ai,ai-agents,anthropic,chatgpt,deepagents,enterprise,framework,gemini,generative-ai,langchain,langgraph,llm,multiagent,open-source,openai,pydantic,python,rag,typescript",137810,22803,588,469,561433,False,False,0,1318,True,6088,False,False,False,True,16,0.0258,11.8336
lead_architect,607289185,microsoft/semantic-kernel,Integrate cutting-edge LLM technology quickly and easily into your apps,C#,"ai,artificial-intelligence,llm,openai,sdk",27993,4608,287,396,102494,False,False,0,1185,True,14460,False,False,False,True,19,0.0623,10.2397
lead_architect,307213173,openai/openai-python,The official Python library for the OpenAI API,Python,"openai,python",30830,4811,553,149,8887,False,False,0,2040,True,29480,False,True,True,True,26,0.1149,10.3363
lead_architect,65711522,PaddlePaddle/Paddle,PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice （『飞桨』核心框架，深度学习&机器学习高性能单机、分布式训练和跨平台部署）,C++,"deep-learning,distributed-training,efficiency,machine-learning,neural-network,paddlepaddle,python,scalability",23922,5999,1564,360,551531,False,False,0,3572,True,6478,False,True,True,True,41,0.2607,10.0826
lead_architect,34864402,apache/mxnet,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler; for Python, R, Julia, Scala, Go, Javascript and more",C++,mxnet,20810,6706,2007,367,101275,False,True,945,4045,True,16698,False,False,True,True,47,0.2993,9.9432
lead_architect,129717717,grafana/loki,"Like Prometheus, but for logs.",Go,"cloudnative,grafana,hacktoberfest,logging,loki,prometheus",28258,4007,1619,447,500465,False,False,0,2963,True,8787,False,True,False,True,45,0.404,10.2492
lead_architect,236055696,grafana/tempo,"Grafana Tempo is a high volume, minimal dependency distributed tracing backend.",Go,"distributed-tracing,grafana",5283,705,173,294,203190,False,False,0,2315,True,6610,False,True,False,True,38,0.2454,8.5724
lead_architect,385634291,grafana/mimir,"Grafana Mimir provides horizontally scalable, highly available, multi-tenant, long-term storage for Prometheus.",Go,"metrics,observability,opentelemetry,otlp,prometheus,tsdb",5105,772,782,385,609210,False,False,0,1779,True,4363,False,True,False,True,39,1.013,8.5382
lead_architect,7833168,elastic/kibana,Your window into all of your data,TypeScript,"dashboards,elasticsearch,hacktoberfest,kibana,metrics,observability,visualizations",21115,8580,14552,371,15233600,False,False,0,4869,True,3852,False,True,False,True,70,1.696,9.9578
lead_architect,1090311,elastic/logstash,"Logstash - transport and process your logs, events, or other data",Java,"etl-framework,java,jruby,logging,real-time-processing,streaming",14860,3501,2242,342,134447,False,False,0,5669,True,10085,False,False,True,True,51,0.6404,9.6065
lead_architect,16554739,elastic/beats,:tropical_fish: Beats - Lightweight shippers for Elasticsearch & Logstash,Go,"filebeat,heartbeat,metricbeat,packetbeat,winlogbeat",12623,5001,1025,383,512074,False,False,0,4494,True,5034,False,True,False,True,51,0.205,9.4434
lead_architect,33258973,influxdata/telegraf,"Agent for collecting, processing, aggregating, and writing metrics, logs, and other arbitrary data.",Go,"golang,hacktoberfest,influxdb,json,kafka,logs,metrics,modbus,monitoring,mqtt,opcua,t,telegraf,telemetry-collection,time-series,windows-eventlog,xpath",17580,5819,397,419,85054,False,False,1,4074,True,6781,False,True,False,True,49,0.0682,9.7746
lead_architect,66506962,influxdata/chronograf,Open source monitoring and visualization UI for the TICK stack,TypeScript,"alert,apm,chronograf,dashboard,go,influxdb,kapacitor,monitoring,react,redux,telegraf,visualization",1565,254,50,92,99699,False,False,0,3563,True,11019,True,True,False,True,49,0.1969,7.3563
lead_architect,44838949,swiftlang/swift,The Swift Programming Language,Swift,,70005,10724,9006,343,1342522,False,False,0,3869,True,5774,False,False,True,True,33,0.8398,11.1563
lead_architect,44840041,swiftlang/swift-package-manager,The Package Manager for the Swift Programming Language,Swift,,10148,1466,1276,411,40101,False,False,0,3869,True,4440,False,False,True,True,30,0.8704,9.2251
lead_architect,3432266,JetBrains/kotlin,The Kotlin Programming Language.,Kotlin,"compiler,gradle-plugin,intellij-plugin,kotlin,kotlin-library,maven-plugin,programming-language,wasm,webassembly",52772,6308,250,287,4851733,False,False,0,5217,True,9442,False,False,True,False,49,0.0396,10.8738
lead_architect,17620347,dotnet/aspnetcore,"ASP.NET Core is a cross-platform .NET framework for building modern cloud-based web applications on Windows, Mac, or Linux.",C#,"aspnetcore,dotnet,hacktoberfest,help-wanted",37952,10680,3954,339,378497,False,False,0,4460,True,6797,False,True,False,True,47,0.3702,10.5441
lead_architect,29078997,dotnet/roslyn,The Roslyn .NET compiler provides C# and Visual Basic languages with rich code analysis APIs.,C#,"csharp,hacktoberfest,roslyn,visual-basic,visual-studio",20436,4263,6245,265,2606923,False,False,0,4154,True,10980,False,False,False,True,53,1.4649,9.9251
lead_architect,63984307,dotnet/sdk,"Core functionality needed to create .NET Core projects, that is shared between Visual Studio and CLI",C#,"cli,dotnet,sdk,visual-studio",3133,1245,2644,309,426861,False,False,0,3596,True,4641,False,False,True,True,58,2.1237,8.0501
senior,123327588,nix-community/NUR,Nix User Repository: User contributed nix packages [maintainer=@Pandapip1],Python,"nix-packages,nixpkgs,nur,overlays",1853,497,48,443,24000,False,False,0,3010,True,16720,False,False,False,True,14,0.0966,7.5251
senior,376621261,Michaelpalacce/HomeLab,My HomeLab environment,Python,,218,7,9,3,18018,False,False,0,1809,True,5729,False,False,False,True,12,1.2857,5.3891
senior,697717514,kijai/ComfyUI-KJNodes,Various custom nodes for ComfyUI,Python,,2631,295,319,52,26274,False,False,0,972,True,4304,False,True,False,True,15,1.0814,7.8755
senior,155182882,CharlesPikachu/freeproxy,FreeProxy: Collecting free proxies from internet. (全球海量高质量免费代理，支持爬取数十个免费代理分享源，支持自定义规则代理筛选，爬虫与数据分析必备，每日更新海量免费代理。),Python,"996icu,crawler,icu,iplocation,iplocator,proxy,proxy-checker,proxy-server,proxy-sources,proxypool,requests,spider",438,77,3,2,45014,False,False,0,2767,True,39849,False,True,False,True,16,0.039,6.0845
senior,987211940,Dao-AILab/quack,A Quirky Assortment of CuTe Kernels,Python,,989,129,27,35,11917,False,False,0,372,True,2272,False,True,True,True,18,0.2093,6.8977
senior,89384186,reframe-hpc/reframe,A powerful Python framework for writing and running portable regression tests and benchmarks for HPC systems.,Python,"benchmarking,continuous-integration,framework,hpc,performance-testing,python3,regression-testing,validation-testing",277,123,120,70,52784,False,False,0,3319,True,5758,False,True,False,True,21,0.9756,5.6276
senior,2643878,learning-unlimited/ESP-Website,"A website to help manage the logistics of large, short-term educational programs",Python,,205,503,858,179,64624,False,False,0,5328,True,1561,True,False,False,True,18,1.7058,5.3279
senior,942272855,mims-harvard/ToolUniverse,Democratizing AI scientists with ToolUniverse,Python,"agents,ai-agents,ai-communication,ai-for-science,ai-scientists,automated-science,autonomous-agents,co-pilot,co-scientist,llms,lrm,mcp-servers,reasoning-agent,reasoning-language-models,scientific-skill,tool-use",1384,210,14,14,49002,False,False,0,450,True,9017,True,True,True,True,23,0.0667,7.2335
senior,742281453,ssili126/tv,自动收集的IPv4酒店电视直播源，自动测试播放速度，每日自动更新。 有CCTV央视卫视频道，及部分地方频道，播放流畅。也可在openwrt或群辉的docker运行。,Python,,1896,652,46,1,164217,False,False,0,866,True,1400,False,False,False,True,19,0.0706,7.548
senior,1059472549,microsoft/apm,Agent Package Manager,Python,"ai-agents,claude-code,codex-cli,context-engineering,github-copilot,package-manager,prompt-engineering",2639,208,116,53,23057,False,False,0,251,True,8968,False,True,True,True,35,0.5577,7.8785
senior,939579295,youtubediscord/zapret,Zapret (Запрет обход блокировки Дискорда и Ютуба),Python,"bypass,dpi,dpi-bypass,dpi-bypassing,rkn,russia,vpn,vpn-service,zapret,zapret-discord-youtube",1119,82,176,5,12135,False,False,0,455,False,0,False,True,True,True,8,2.1463,7.0211
senior,850503727,TianmuTNT/iptv,🎉 自用IPTV源,Python,"auto-update,cctv,iptv,iptv-m3u,iptv-txt,python",345,27,0,2,19020,False,False,0,633,True,905,False,False,False,True,5,0.0,5.8464
senior,970157421,Scottcjn/Rustchain,"DePIN for Vintage Hardware — Proof-of-Antiquity blockchain where old machines outmine new ones. AI-powered hardware fingerprinting, 15+ CPU architectures, Solana bridge (wRTC). $0 VC.",Python,"agent-economy,ai,ai-agents,blockchain,cryptocurrency,decentralized,depin,e-waste,green-computing,hardware-fingerprinting,machine-to-machine,micropayments,mining,open-source,powerpc,proof-of-antiquity,python,solana,sovereign-inference,vintage-hardware",354,404,752,219,32635,False,False,0,401,True,7364,True,True,True,True,269,1.8614,5.8721
senior,1197915312,dancinlab/hexa-lang,💎 Native compiler with atlas-bound theorems — 8 strict-lint stages · citation-enforced · no LLVM · no C-transpile,Python,"citation-enforced,compiler,hexa-family,hexa-lang,n6,native-compiler,number-theory,perfect-number,programming-language,strict-lint,theorem-atlas",224,80,1,2,171576,False,False,0,56,True,36953,False,False,True,True,157,0.0125,5.4161
senior,1077852283,giovi321/ios-backup-machine,"Offline, portable and automatic iPhone backup system",Python,,489,26,0,1,19832,False,False,0,223,True,21202,False,True,False,False,12,0.0,6.1944
senior,319953437,robotcodedev/robotcode,"Open Source Toolkit for Robot Framework, providing Language Server Protocol support, Debugger, VSCode Extension, PyCharm Plugin and powerful CLI tools",Python,"language-server-protocol,lsp,lsp-server,python,robot,robotcode,robotframework,rpa,test,test-automation,test-framework,testing-tools,visual-studio-code,vscode,vscode-extension,vscode-language",281,32,127,14,52238,False,False,0,1995,True,11255,False,True,True,True,41,3.9688,5.6419
senior,304969957,Josverl/micropython-stubs,"Stubs of most MicroPython ports, boards and versions to make writing code that much simpler.",Python,"awesome-micropython,micropython,mypy,mypy-stubs,pycharm-ide,pylance,pylint,pyright,pyscript,static-typing,type-checking,type-stubs,vscode",303,30,31,11,63968,False,False,0,2048,True,20778,False,True,True,True,29,1.0333,5.717
senior,912152163,Olshansk/rss-feeds,Generate RSS feeds for all the blogs that don't have one,Python,,576,65,17,13,22856,False,False,0,508,True,12890,False,True,False,True,24,0.2615,6.3578
senior,110621895,aws/sagemaker-python-sdk,A library for training and deploying machine learning models on Amazon SageMaker,Python,"aws,huggingface,machine-learning,mxnet,python,pytorch,sagemaker,tensorflow",2248,1264,425,431,176252,False,False,0,3116,True,19557,False,True,True,True,23,0.3362,7.7182
senior,944039567,NVIDIA/NeMo-Agent-Toolkit,The NVIDIA NeMo Agent toolkit is an open-source library for efficiently connecting and optimizing teams of AI agents.,Python,,2337,660,46,87,86702,False,False,0,447,True,16681,False,True,False,True,34,0.0697,7.7571
senior,298017988,googleapis/python-aiplatform,"A Python SDK for Vertex AI, a fully managed, end-to-end platform for data science and machine learning.",Python,,894,449,356,137,163507,False,False,0,2072,True,29342,False,True,True,True,35,0.7929,6.7968
senior,1065906954,gslege/CloudflareIP,全自动优选CF的IP，包含美国US，日本JP，新加坡SG，德国DE，荷兰NL等cloudflare每天每小时自动优选IP，自动生成CF免费Vless节点。,Python,"clash,cloudflare,cloudflare-pages,cloudflare-workers,nodes,v2ray,vless",428,222,12,2,12802,False,False,0,241,True,1270,False,True,False,True,20,0.0541,6.0615
senior,76596293,MozillaFoundation/foundation.mozilla.org,Mozilla Foundation website,Python,moz,394,157,402,68,109253,False,False,0,3450,True,5821,True,True,False,True,52,2.5605,5.9789
senior,126496611,project-koku/koku,An open source solution for cost management of cloud and hybrid cloud environments.,Python,"cloud,cost,cost-control,cost-estimation,cost-optimization,koku",312,126,13,50,33017,False,False,0,2987,True,13236,True,False,False,True,41,0.1032,5.7462
senior,878415519,xiaoji235/airport-free,"Free nodes, automatically renews subscription every 3hours",Python,"clash,v2ray",499,57,4,2,33643,False,False,0,579,True,3960,False,False,False,True,7,0.0702,6.2146
senior,15923295,pycalphad/pycalphad,"CALPHAD tools for designing thermodynamic models, calculating phase diagrams and investigating phase equilibria.",Python,"calphad,materials,materials-science,pycalphad,python,thermodynamics",382,133,45,25,86640,False,False,0,4515,True,3738,False,True,False,True,16,0.3383,5.948
senior,170442073,icopy-site/awesome-cn,超赞列表合集,Python,"awesome,awesome-go,awesome-java,awesome-javascript,awesome-list,awesome-lists,awesome-php,awesome-python,awesome-reactjs,awesome-swift,awesome-vue,awesomeness,learn-to-code,learning,learning-java,learning-js,learning-python",1727,250,15,1,121035,False,False,0,2660,True,410,True,True,False,True,14,0.06,7.4547
senior,170296325,icopy-site/awesome,collection of awesome lists,Python,"awesome,awesome-blockchain,awesome-code,awesome-css,awesome-flutter,awesome-go,awesome-java,awesome-javascript,awesome-list,awesome-lists,awesome-python,awesome-reactjs,awesome-swift,awesome-vue,awesomeness,learn-java,learn-javascript,learn-js,learn-to-code,learning",340,66,11,1,79709,False,False,0,2661,True,514,True,True,False,True,13,0.1667,5.8319
senior,664836912,socfortress/CoPilot,SOCFortress CoPilot,Python,,492,130,4,9,73465,False,False,0,1052,True,3748,False,True,False,True,23,0.0308,6.2005
senior,1071945250,nexi-lab/nexus,"Nexus, the shared heartbeat where every agent and human connect, collaborate, and evolve together.",Python,"ai-memory,context-engineering,context-store,filesystem,llm",225,9,82,8,84606,False,False,0,231,True,15924,True,True,True,True,52,9.1111,5.4205
senior,165788605,ccbogel/QualCoder,"Qualitative data analysis for text, images, audio, video. Cross platform. Python 3.12 or newer and PyQt6.",Python,qualitative-data-analysis,620,128,26,41,166030,False,False,0,2689,True,18388,False,True,True,True,27,0.2031,6.4313
senior,1113166275,Git-on-my-level/codex-autorunner,,Python,,808,69,4,7,53741,False,False,0,169,True,5400,False,True,True,True,32,0.058,6.6958
senior,59858718,Pyomo/pyomo,An object-oriented algebraic modeling language in Python for structured optimization problems.,Python,"linear-programming,mathematical-programming,modeling-language,nonlinear-programming,optimization,python",2463,579,354,145,106485,False,False,0,3652,True,5596,False,True,False,True,22,0.6114,7.8095
senior,107997403,pyTMD/pyTMD,Python-based tidal prediction software,Python,"geodesy,geophysics,oceanography,tides",203,63,13,7,24261,False,False,0,3138,True,10653,False,True,True,True,17,0.2063,5.3181
senior,1032170083,harbor-framework/harbor,Harbor is a framework for running agent evaluations and creating and using RL environments.,Python,"evals,rl-environments,terminal-bench",2158,1071,354,200,38329,False,False,0,295,True,2568,False,True,True,True,24,0.3305,7.6774
senior,293330662,thevickypedia/Jarvis,Fully Functional Voice Based Natural Language UI,Python,"fastapi,hotword-detection,icalendar,ics,jaguar,jarvis,landrover,magichome,monitor-surrounding-conditions,offline-capable-app,pydantic-models,robinhood-portfolio,speech-recognition,telegram-bot-api,text-to-speech,virtual-assistant,voice-messaging,vpn-server,weather-api,webos-tv",239,47,0,2,93056,False,False,0,2089,True,12737,False,True,True,True,18,0.0,5.4806
senior,388876833,NVIDIA/NVFlare,NVIDIA Federated Learning Application Runtime Environment,Python,"decentralized,federated-analytics,federated-computing,federated-learning,pet,privacy-protection,python",937,259,27,61,147338,False,False,0,1769,True,4634,False,True,True,True,37,0.1042,6.8437
senior,914053359,OpenMind/OM1,Modular AI runtime for robots,Python,"llm,multiagent,robotics,ros2,zenoh",2799,991,114,117,172436,False,False,0,504,True,9642,True,True,True,True,26,0.115,7.9374
senior,99623500,awslabs/open-data-registry,A registry of publicly available datasets on AWS,Python,,1715,1163,113,401,11385,False,False,0,3215,True,11582,False,True,False,False,15,0.0972,7.4478
senior,66404312,AcademySoftwareFoundation/OpenTimelineIO,Open Source API and interchange format for editorial timeline information.,Python,"animation,cut,editing,editorial,film,film-editing,interchange,interchange-format,nle,otio,timeline,vfx,video-editing",1878,330,215,87,25022,False,False,0,3564,True,1082,False,True,True,True,35,0.6515,7.5385
senior,339475110,ceccopierangiolieugenio/pyTermTk,Python Terminal Toolkit - a Spiced Up Cross Compatible TUI Library 🌶️,Python,"ascii,ascii-graphics,library,pyodide,pytermtk,python,terminal,terminal-emulator,terminal-graphics,terminal-multiplexer,text-editor,tui,tui-app,tui-editor,tui-library,tutorial,ui,ui-design,ui-library,user-interface",894,33,54,10,12940,False,False,0,1926,True,9916,False,True,True,True,22,1.6364,6.7968
senior,838357935,rennf93/fastapi-guard,"FastAPI Guard: A security library for FastAPI that provides middleware to control IPs, log requests, and detect penetration attempts. It integrates seamlessly with FastAPI to offer robust protection against various security threats.",Python,"api,fastapi,ip,middleware,python,rest,security",788,40,1,6,54348,False,False,0,660,True,11542,True,True,True,True,25,0.025,6.6708
senior,1096073176,amazon-far/holosoma,,Python,,1355,199,42,16,108332,False,False,0,195,True,5312,False,True,True,True,21,0.2111,7.2123
senior,646799139,KindleModding/kindlemodding.github.io,Technical Kindle Documentation With Jailbreaking Guides,Python,,267,54,17,28,77165,False,False,0,1094,True,289,False,False,False,True,13,0.3148,5.591
senior,61572326,DataDog/dd-trace-py,Datadog Python APM Client,Python,"apm,ci,datadog,debugging,error-monitoring,observability,profiling,python,security,tracing",639,508,251,364,135007,False,False,0,3628,True,1811,False,True,True,True,53,0.4941,6.4615
senior,593769676,tonkeeper/ton-assets,,Python,,678,2974,38,443,14623,False,False,0,1217,True,1762,False,True,False,True,16,0.0128,6.5206
senior,1242719319,paradigmxyz/centaur,"Multiplayer, self-hosted, secure agents.",Python,,620,83,49,15,30583,False,False,0,9,True,8439,False,True,False,True,22,0.5904,6.4313
senior,829129386,Cyberdrop-DL/cyberdrop-dl,Bulk asynchronous downloader for multiple file hosts,Python,"asyncio,bunkr,coomer,cyberdrop,downloader,dropbox,gofile,google-drive,kemono,mediafire,mega-nz",655,55,37,39,11829,False,False,0,681,True,2478,False,True,True,True,16,0.6727,6.4862
senior,888912326,tensorlakeai/tensorlake,Tensorlake is a serverless runtime for sandboxes and deploying background agentic applications,Python,,927,135,48,19,30593,False,False,0,558,True,8526,False,True,True,True,26,0.3556,6.833
senior,136665965,lenskit/lkpy,Python recommendation toolkit,Python,"lenskit,python,recsys,scikit",312,74,99,17,16678,False,False,0,2910,True,6888,False,True,True,True,29,1.3378,5.7462
senior,60551519,spacetelescope/jwst,Python library for science observations from the James Webb Space Telescope,Python,"astronomy,jwst,python",653,188,394,70,109865,False,False,0,3642,True,26685,False,True,False,True,23,2.0957,6.4831
senior,190652903,mozilla/fx-private-relay,"Keep your email safe from hackers and trackers. Make an email alias with 1 click, and keep your address to yourself.",Python,,1732,255,34,43,63780,False,False,0,2547,True,15865,True,True,False,True,37,0.1333,7.4576
senior,356975888,nv-legate/cupynumeric,NumPy and SciPy on Multi-Node Multi-GPU systems,Python,,975,87,181,51,75476,False,False,0,1872,True,2482,False,True,True,True,32,2.0805,6.8835
senior,776513710,allenai/OLMo-core,PyTorch building blocks for the OLMo ecosystem,Python,,1239,245,84,30,57737,False,False,0,795,True,9139,False,True,False,True,14,0.3429,7.1229
senior,1172963839,openai/plugins,OpenAI Plugins,Python,,1267,187,37,42,33674,False,False,0,84,True,1074,False,False,False,False,4,0.1979,7.1452
senior,45069467,hail-is/hail,Cloud-native genomic dataframes and batch computing,Python,"bioinformatics,genetics,genomics,gwas,hail,python,software,vcf",1063,266,326,85,137072,False,False,0,3865,True,4158,False,True,False,True,48,1.2256,6.9698
senior,1111960298,jewbetcha/openflight,,Python,,491,48,20,12,105911,False,False,0,170,True,10508,False,True,True,True,26,0.4167,6.1985
senior,727155787,MhdiTaheri/V2rayCollector_Py,Enjoy :),Python,"bot,collector,config,freedom,server,shadowsocks,trojan,v2ray,vless,vpn",208,49,3,1,30129,False,False,0,905,True,21537,False,False,False,True,5,0.0612,5.3423
senior,647427819,langchain-ai/langsmith-sdk,LangSmith Client SDK Implementations,Python,"evaluation,language-model,observability",906,237,170,85,22833,False,False,0,1093,True,3248,False,False,False,True,16,0.7173,6.8101
senior,1087498373,PierreGode/Ragnar,"Ragnar is a Powerful network scanning and offensive security tool for the Raspberry Pi with a 2.13-inch e-Paper HAT and is Father of Bjorn. It discovers network targets, open ports, exposed services, vulnerabilities.",Python,,532,46,2,7,28407,False,False,0,207,True,14419,False,True,True,True,89,0.0435,6.2785
senior,987975841,NVIDIA-NeMo/Megatron-Bridge,Training library for Megatron-based models with bidirectional Hugging Face conversion capability,Python,,670,330,359,123,82180,False,False,0,371,True,21816,False,True,True,True,32,1.0879,6.5088
senior,10066301,openstack/ironic,A service for managing and provisioning Bare Metal servers. Mirror of code maintained at opendev.org.,Python,service,551,372,0,300,62614,False,False,0,4761,True,1887,False,True,False,False,27,0.0,6.3135
senior,765605091,ROCm/TheRock,The HIP Environment and ROCm Kit - A lightweight open source build system for HIP and ROCm,Python,,1043,245,920,183,24872,False,False,0,817,True,22754,False,True,True,True,41,3.7551,6.9508
senior,289306932,scverse/squidpy,Spatial Single Cell Analysis in Python,Python,"data-visualization,image-analysis,single-cell-genomics,single-cell-rna-seq,spatial-analysis,spatial-transcriptomics,squidpy",572,113,108,44,11554,False,False,0,2105,True,4421,False,True,True,True,17,0.9558,6.3509
senior,710526044,endurain-project/endurain,Endurain is a self-hosted fitness tracking service designed to give users full control over their data and hosting environment,Python,,1914,116,109,46,148172,False,False,0,944,True,4903,False,False,False,True,24,0.9397,7.5575
senior,605635573,frenck/spook,A scary 👻 powerful toolbox 🧰 for Home Assistant 🏡,Python,"hacs-integration,home-assistant,home-assistant-component,home-assistant-config,home-assistant-configuration,home-assistant-custom,home-assistant-integration,home-automation,home-destruction,homeassistant,homeassistant-homie,homey,homie,powerful,powertools,random,spooky,toolbox",1131,76,81,74,20732,False,False,0,1189,True,3606,False,True,True,True,15,1.0658,7.0317
senior,752934107,Epodonios/bulk-xray-v2ray-vless-vmess-...-configs,free vmess vless trojan shadowsocks live v2ray_xray configs splitted by country,Python,"bot,collector,config,freedom,python,shadowsocks,trojan,v2ray,vless,vmess,vpn,xray",357,50,10,1,23708,False,False,0,842,True,25424,False,False,False,True,4,0.2,5.8805
senior,160674247,nubenetes/awesome-kubernetes,A curated list of awesome references collected since 2018.,Python,"agentic-ai,ai,architecture,awesome-list,aws,azure,cloud-native,cncf,devops,devsecops,finops,gcp,gitops,infrastructure-as-code,kubernetes,multicloud,observability,platform-engineering,service-mesh,sre",661,134,0,43,133533,False,False,0,2729,True,79151,False,True,False,True,17,0.0,6.4953
senior,978408386,vllm-project/tpu-inference,"TPU inference for vLLM, with unified JAX and PyTorch support.",Python,,338,198,289,110,56693,False,False,0,386,True,87234,False,True,True,True,27,1.4596,5.826
senior,704737921,Bush2021/edge_installer,Use GitHub Actions to automatically get Microsoft Edge offline installation package,Python,,310,35,0,1,12197,False,False,0,956,True,12718,False,False,False,True,7,0.0,5.7398
senior,491060086,uleroboticsgroup/yasmin,YASMIN (Yet Another State MachINe),Python,"cpp,python,ros2,ros2-foxy,ros2-galactic,ros2-humble,ros2-iron,ros2-jazzy,ros2-kilted,ros2-lyrical,ros2-rolling,state-machine",256,48,0,24,130530,False,False,0,1477,True,134827,True,False,False,True,17,0.0,5.5491
senior,533934365,quantgirluk/aleatory,📦 Python library for Stochastic Processes Simulation and Visualisation,Python,"data-visualization,data-viz,diffusion-models,financial-mathematics,monte-carlo,probability,statistics,stochastic-differential-equations,stochastic-processes",364,39,1,1,92386,False,False,0,1358,True,8318,False,True,True,True,12,0.0256,5.8999
senior,1161771302,ssdavidai/alfred,Personal agentic infrastructure. Self-hosted. Always on.,Python,,222,27,2,2,17538,False,False,0,97,True,20262,False,False,False,True,13,0.0741,5.4072
senior,842268147,cassandra/home-information,"Home Information - Your home, your data, organized.",Python,,534,28,28,4,48215,False,False,0,651,True,5781,True,False,False,True,23,1.0,6.2823
senior,43105431,faucetsdn/faucet,"FAUCET is an OpenFlow controller for multi table OpenFlow 1.3 switches, that implements layer 2 switching, VLANs, ACLs, and layer 3 IPv4 and IPv6 routing.",Python,"faucet-sdn,sdn,sdn-controller,software-defined-network",620,197,46,58,36015,False,False,0,3897,True,3586,False,True,True,True,37,0.2335,6.4313
senior,709856847,cxyfreedom/website-hot-hub,记录 36Kr、bilibili、GitHub、抖音、掘金、微信读书平台从 2023-10-25 日至今的热点榜。每小时抓取一次数据，按天归档。非当年数据归档到 Releases 中,Python,,356,55,3,1,144072,False,False,0,945,True,44181,False,True,False,True,18,0.0545,5.8777
senior,432968463,stanford-crfm/helm,"Holistic Evaluation of Language Models (HELM) is an open source Python framework created by the Center for Research on Foundation Models (CRFM) at Stanford for holistic, reproducible and transparent evaluation of foundation models, including large language models (LLMs) and multimodal models.",Python,,2801,392,75,128,128493,False,False,0,1640,True,7221,False,True,False,True,22,0.1913,7.9381
senior,2012231,zatosource/zato,"ESB, SOA, REST, APIs and Cloud Integrations in Python",Python,"aerospace,airport,api,api-gateway,api-server,automation-framework,defense,enterprise,enterprise-service-bus,esb,fhir,healthcare,hl7,interoperability,ipaas,low-code,orchestration-framework,python,soa,telecommunications",1009,252,0,25,145010,False,False,0,5438,True,1811,False,True,False,True,8,0.0,6.9177
senior,846145923,NVIDIA/NeMo-Retriever,"NeMo Retriever Library is a scalable, performance-oriented document content and metadata extraction microservice. NeMo Retriever extraction uses specialized NVIDIA NIM microservices to find, contextualize, and extract text, tables, charts and images that you can use in downstream generative applicat",Python,,2929,322,188,49,43216,False,False,0,643,True,14027,True,True,False,True,36,0.5839,7.9828
senior,52558133,sonic-net/sonic-mgmt,Configuration management examples for SONiC,Python,"hacktoberfest,sonic",261,1048,2297,412,139406,False,False,0,3744,True,2417,False,True,True,True,24,2.1918,5.5683
senior,792975044,PBH-BTN/BTN-Collected-Rules,由 BTN 网络统计分析和维护的 BitTorrent 恶意/疑似恶意 IP 地址集合,Python,"bittorrent,blacklist,blocklist,ipfilter",547,17,4,5,61289,False,False,0,759,True,10472,False,False,False,True,23,0.2353,6.3063
