label,repo_id,full_name,description,language,topics,stars,forks,open_issues,contributor_count,size_kb,is_fork,is_archived,last_commit_days_ago,repo_age_days,has_readme,readme_size_bytes,has_docker,has_requirements,has_tests_folder,has_ci_cd,root_file_count,issues_per_fork,log_stars,text_summary,summary_char_len,summary_approx_tok,llm_label,llm_confidence,llm_reasoning
senior,1113166275,Git-on-my-level/codex-autorunner,,Python,,808,69,4,7,53741,False,False,0,169,True,5400,False,True,True,True,32,0.058,6.6958,"Repository: Git-on-my-level/codex-autorunner
Description: ""nan""
Language: Python | Topics: nan
Stars: 808 | Forks: 69 | Contributors: 7
Size: 53,741 KB | Repo age: 169 days | Last commit: 0 days ago
README: present (5,400 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 32
Status: original",347,86,senior,0.85,"The repository has a well-organized structure with 32 root files, a test folder, CI/CD configured, and dependency management, indicating production-ready practices. With 808 stars, 69 forks, and 7 contributors, it shows community engagement and collaborative development. The presence of tests and CI/CD, along with recent activity, suggests a mature codebase suitable for a senior engineer."
senior,59858718,Pyomo/pyomo,An object-oriented algebraic modeling language in Python for structured optimization problems.,Python,"linear-programming,mathematical-programming,modeling-language,nonlinear-programming,optimization,python",2463,579,354,145,106485,False,False,0,3652,True,5596,False,True,False,True,22,0.6114,7.8095,"Repository: Pyomo/pyomo
Description: ""An object-oriented algebraic modeling language in Python for structured optimization problems.""
Language: Python | Topics: linear-programming,mathematical-programming,modeling-language,nonlinear-programming,optimization,python
Stars: 2,463 | Forks: 579 | Contributors: 145
Size: 106,485 KB | Repo age: 3652 days | Last commit: 0 days ago
README: present (5,596 bytes)
Tests: no test folder
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 22
Status: original",519,129,lead_architect,0.95,"Pyomo is a large-scale, multi-module optimization framework with 145 contributors, 2,463 stars, and a 10-year history, indicating sustained community impact and complex architecture. The presence of CI/CD, dependency management, and extensive documentation (5,596-byte README) reflects production-ready practices and systems-level thinking. Despite no explicit test folder, the project's maturity and organizational significance align with lead_architect level."
senior,107997403,pyTMD/pyTMD,Python-based tidal prediction software,Python,"geodesy,geophysics,oceanography,tides",203,63,13,7,24261,False,False,0,3138,True,10653,False,True,True,True,17,0.2063,5.3181,"Repository: pyTMD/pyTMD
Description: ""Python-based tidal prediction software""
Language: Python | Topics: geodesy,geophysics,oceanography,tides
Stars: 203 | Forks: 63 | Contributors: 7
Size: 24,261 KB | Repo age: 3138 days | Last commit: 0 days ago
README: present (10,653 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 17
Status: original",397,99,senior,0.9,"The repository is well-organized with a clear folder structure, comprehensive tests, CI/CD pipeline, and dependency management. With 203 stars, 63 forks, and 7 contributors over 8.5 years, it demonstrates sustained engineering maturity and production readiness, suitable for a senior engineer."
senior,1032170083,harbor-framework/harbor,Harbor is a framework for running agent evaluations and creating and using RL environments.,Python,"evals,rl-environments,terminal-bench",2158,1071,354,200,38329,False,False,0,295,True,2568,False,True,True,True,24,0.3305,7.6774,"Repository: harbor-framework/harbor
Description: ""Harbor is a framework for running agent evaluations and creating and using RL environments.""
Language: Python | Topics: evals,rl-environments,terminal-bench
Stars: 2,158 | Forks: 1,071 | Contributors: 200
Size: 38,329 KB | Repo age: 295 days | Last commit: 0 days ago
README: present (2,568 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 24
Status: original",466,116,senior,0.95,"The repository has a well-organized structure with 24 root files, a test folder, CI/CD configured, and dependency management, indicating production-ready practices. With 2,158 stars, 1,071 forks, and 200 contributors, it shows significant community engagement and code review processes. The presence of a comprehensive README and active development (last commit 0 days ago) further supports a senior-level classification."
senior,293330662,thevickypedia/Jarvis,Fully Functional Voice Based Natural Language UI,Python,"fastapi,hotword-detection,icalendar,ics,jaguar,jarvis,landrover,magichome,monitor-surrounding-conditions,offline-capable-app,pydantic-models,robinhood-portfolio,speech-recognition,telegram-bot-api,text-to-speech,virtual-assistant,voice-messaging,vpn-server,weather-api,webos-tv",239,47,0,2,93056,False,False,0,2089,True,12737,False,True,True,True,18,0.0,5.4806,"Repository: thevickypedia/Jarvis
Description: ""Fully Functional Voice Based Natural Language UI""
Language: Python | Topics: fastapi,hotword-detection,icalendar,ics,jaguar,jarvis,landrover,magichome,monitor-surrounding-conditions,offline-capable-app,pydantic-models,robinhood-portfolio,speech-recognition,telegram-bot-api,text-to-speech,virtual-assistant,voice-messaging,vpn-server,weather-api,webos-tv
Stars: 239 | Forks: 47 | Contributors: 2
Size: 93,056 KB | Repo age: 2089 days | Last commit: 0 days ago
README: present (12,737 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 18
Status: original",656,164,senior,0.85,"The repository is well-organized with a clear folder structure, comprehensive tests, CI/CD pipeline, and dependency management. It demonstrates production-ready practices like hotword detection, offline capability, and integration with multiple APIs, indicating senior-level engineering maturity. The active maintenance and detailed documentation further support this classification."
senior,388876833,NVIDIA/NVFlare,NVIDIA Federated Learning Application Runtime Environment,Python,"decentralized,federated-analytics,federated-computing,federated-learning,pet,privacy-protection,python",937,259,27,61,147338,False,False,0,1769,True,4634,False,True,True,True,37,0.1042,6.8437,"Repository: NVIDIA/NVFlare
Description: ""NVIDIA Federated Learning Application Runtime Environment""
Language: Python | Topics: decentralized,federated-analytics,federated-computing,federated-learning,pet,privacy-protection,python
Stars: 937 | Forks: 259 | Contributors: 61
Size: 147,338 KB | Repo age: 1769 days | Last commit: 0 days ago
README: present (4,634 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 37
Status: original",486,121,lead_architect,0.95,"NVFlare is a large-scale, multi-module federated learning framework with extensive tests, CI/CD, and 61 contributors, indicating strong architectural design and organizational impact. Its production-ready practices and complex system architecture reflect lead architect-level engineering maturity."
senior,914053359,OpenMind/OM1,Modular AI runtime for robots,Python,"llm,multiagent,robotics,ros2,zenoh",2799,991,114,117,172436,False,False,0,504,True,9642,True,True,True,True,26,0.115,7.9374,"Repository: OpenMind/OM1
Description: ""Modular AI runtime for robots""
Language: Python | Topics: llm,multiagent,robotics,ros2,zenoh
Stars: 2,799 | Forks: 991 | Contributors: 117
Size: 172,436 KB | Repo age: 504 days | Last commit: 0 days ago
README: present (9,642 bytes)
Tests: test folder present
CI/CD: configured
Docker: Dockerfile present
Dependencies: managed
Root file count: 26
Status: original",402,100,lead_architect,0.95,"This repository is a large-scale, multi-module AI runtime for robotics with 2,799 stars, 117 contributors, extensive tests, CI/CD, Docker support, and a well-organized structure. The high contributor count, complex architecture, and production-ready practices indicate systems-level thinking and organizational impact, fitting the lead_architect category."
senior,99623500,awslabs/open-data-registry,A registry of publicly available datasets on AWS,Python,,1715,1163,113,401,11385,False,False,0,3215,True,11582,False,True,False,False,15,0.0972,7.4478,"Repository: awslabs/open-data-registry
Description: ""A registry of publicly available datasets on AWS""
Language: Python | Topics: nan
Stars: 1,715 | Forks: 1,163 | Contributors: 401
Size: 11,385 KB | Repo age: 3215 days | Last commit: 0 days ago
README: present (11,582 bytes)
Tests: no test folder
CI/CD: not configured
Docker: absent
Dependencies: managed
Root file count: 15
Status: original",394,98,senior,0.85,"The repository is well-organized with a clear structure, dependency management, and a large number of contributors (401) indicating collaborative development. Despite lacking explicit test folders and CI/CD configuration, the project is actively maintained (last commit 0 days ago) and serves as a production-grade registry of public datasets, demonstrating senior-level engineering practices."
senior,66404312,AcademySoftwareFoundation/OpenTimelineIO,Open Source API and interchange format for editorial timeline information.,Python,"animation,cut,editing,editorial,film,film-editing,interchange,interchange-format,nle,otio,timeline,vfx,video-editing",1878,330,215,87,25022,False,False,0,3564,True,1082,False,True,True,True,35,0.6515,7.5385,"Repository: AcademySoftwareFoundation/OpenTimelineIO
Description: ""Open Source API and interchange format for editorial timeline information.""
Language: Python | Topics: animation,cut,editing,editorial,film,film-editing,interchange,interchange-format,nle,otio,timeline,vfx,video-editing
Stars: 1,878 | Forks: 330 | Contributors: 87
Size: 25,022 KB | Repo age: 3564 days | Last commit: 0 days ago
README: present (1,082 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 35
Status: original",544,136,lead_architect,0.95,"This repository is a large-scale, multi-module system with 87 contributors, extensive test suites, CI/CD, and a clear architectural design for editorial timeline interchange. It demonstrates systems-level thinking and organizational impact, typical of a lead architect."
senior,339475110,ceccopierangiolieugenio/pyTermTk,Python Terminal Toolkit - a Spiced Up Cross Compatible TUI Library 🌶️,Python,"ascii,ascii-graphics,library,pyodide,pytermtk,python,terminal,terminal-emulator,terminal-graphics,terminal-multiplexer,text-editor,tui,tui-app,tui-editor,tui-library,tutorial,ui,ui-design,ui-library,user-interface",894,33,54,10,12940,False,False,0,1926,True,9916,False,True,True,True,22,1.6364,6.7968,"Repository: ceccopierangiolieugenio/pyTermTk
Description: ""Python Terminal Toolkit - a Spiced Up Cross Compatible TUI Library 🌶️""
Language: Python | Topics: ascii,ascii-graphics,library,pyodide,pytermtk,python,terminal,terminal-emulator,terminal-graphics,terminal-multiplexer,text-editor,tui,tui-app,tui-editor,tui-library,tutorial,ui,ui-design,ui-library,user-interface
Stars: 894 | Forks: 33 | Contributors: 10
Size: 12,940 KB | Repo age: 1926 days | Last commit: 0 days ago
README: present (9,916 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 22
Status: original",625,156,senior,0.95,"The repository is a well-structured TUI library with a test folder, CI/CD, dependency management, and comprehensive documentation (README, tutorials). With 894 stars, 10 contributors, and active maintenance (last commit today), it demonstrates production-ready practices and community engagement, typical of a senior engineer's work."
senior,838357935,rennf93/fastapi-guard,"FastAPI Guard: A security library for FastAPI that provides middleware to control IPs, log requests, and detect penetration attempts. It integrates seamlessly with FastAPI to offer robust protection against various security threats.",Python,"api,fastapi,ip,middleware,python,rest,security",788,40,1,6,54348,False,False,0,660,True,11542,True,True,True,True,25,0.025,6.6708,"Repository: rennf93/fastapi-guard
Description: ""FastAPI Guard: A security library for FastAPI that provides middleware to control IPs, log requests, and detect penetration attempts. It integrates seamlessly with FastAPI to offer robust protection against various security threats.""
Language: Python | Topics: api,fastapi,ip,middleware,python,rest,security
Stars: 788 | Forks: 40 | Contributors: 6
Size: 54,348 KB | Repo age: 660 days | Last commit: 0 days ago
README: present (11,542 bytes)
Tests: test folder present
CI/CD: configured
Docker: Dockerfile present
Dependencies: managed
Root file count: 25
Status: original",621,155,senior,0.95,"The repository has a well-organized structure with tests, CI/CD, Docker support, and dependency management, indicating production-ready practices. With 788 stars, 6 contributors, and active maintenance (last commit 0 days ago), it demonstrates solid engineering maturity and community adoption. The clear documentation and security-focused middleware design reflect senior-level architectural thinking."
senior,1096073176,amazon-far/holosoma,,Python,,1355,199,42,16,108332,False,False,0,195,True,5312,False,True,True,True,21,0.2111,7.2123,"Repository: amazon-far/holosoma
Description: ""nan""
Language: Python | Topics: nan
Stars: 1,355 | Forks: 199 | Contributors: 16
Size: 108,332 KB | Repo age: 195 days | Last commit: 0 days ago
README: present (5,312 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 21
Status: original",339,84,senior,0.85,"The repository has a well-organized structure with 21 root files, a test folder, CI/CD configured, and dependency management, indicating production-ready practices. With 1,355 stars, 199 forks, and 16 contributors, it shows community engagement and collaborative development. The presence of tests and CI/CD, along with recent activity, suggests a mature codebase suitable for a senior engineer."
senior,646799139,KindleModding/kindlemodding.github.io,Technical Kindle Documentation With Jailbreaking Guides,Python,,267,54,17,28,77165,False,False,0,1094,True,289,False,False,False,True,13,0.3148,5.591,"Repository: KindleModding/kindlemodding.github.io
Description: ""Technical Kindle Documentation With Jailbreaking Guides""
Language: Python | Topics: nan
Stars: 267 | Forks: 54 | Contributors: 28
Size: 77,165 KB | Repo age: 1094 days | Last commit: 0 days ago
README: present (289 bytes)
Tests: no test folder
CI/CD: configured
Docker: absent
Dependencies: no dependency file
Root file count: 13
Status: original",410,102,senior,0.85,"The repository is a well-organized documentation site with CI/CD configured, a large number of contributors (28), and active maintenance (last commit 0 days ago). Despite lacking tests and dependency files, the project's purpose is technical documentation and guides, which does not require tests; the strong community involvement and CI/CD indicate production-ready practices suitable for a senior engineer."
senior,61572326,DataDog/dd-trace-py,Datadog Python APM Client,Python,"apm,ci,datadog,debugging,error-monitoring,observability,profiling,python,security,tracing",639,508,251,364,135007,False,False,0,3628,True,1811,False,True,True,True,53,0.4941,6.4615,"Repository: DataDog/dd-trace-py
Description: ""Datadog Python APM Client""
Language: Python | Topics: apm,ci,datadog,debugging,error-monitoring,observability,profiling,python,security,tracing
Stars: 639 | Forks: 508 | Contributors: 364
Size: 135,007 KB | Repo age: 3628 days | Last commit: 0 days ago
README: present (1,811 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 53
Status: original",447,111,lead_architect,0.95,"This repository is a large-scale, multi-module system (135 MB, 364 contributors) with extensive test suites, CI/CD, and production-grade practices. It reflects systems-level thinking and organizational impact as the official Datadog APM client for Python, making it a clear lead_architect signal."
senior,593769676,tonkeeper/ton-assets,,Python,,678,2974,38,443,14623,False,False,0,1217,True,1762,False,True,False,True,16,0.0128,6.5206,"Repository: tonkeeper/ton-assets
Description: ""nan""
Language: Python | Topics: nan
Stars: 678 | Forks: 2,974 | Contributors: 443
Size: 14,623 KB | Repo age: 1217 days | Last commit: 0 days ago
README: present (1,762 bytes)
Tests: no test folder
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 16
Status: original",336,84,low_value,0.85,"Despite many stars and contributors, this repository has no tests, no meaningful description, and appears to be a collection of asset files (likely icons/images) rather than a software project. The high fork count and low engineering content (no test folder, minimal structure) indicate it is used as a resource dump, not a codebase demonstrating engineering skill."
senior,1242719319,paradigmxyz/centaur,"Multiplayer, self-hosted, secure agents.",Python,,620,83,49,15,30583,False,False,0,9,True,8439,False,True,False,True,22,0.5904,6.4313,"Repository: paradigmxyz/centaur
Description: ""Multiplayer, self-hosted, secure agents.""
Language: Python | Topics: nan
Stars: 620 | Forks: 83 | Contributors: 15
Size: 30,583 KB | Repo age: 9 days | Last commit: 0 days ago
README: present (8,439 bytes)
Tests: no test folder
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 22
Status: original",365,91,senior,0.85,"The repository is well-organized with 22 root files, managed dependencies, CI/CD configured, and a comprehensive README, indicating production-ready practices. Despite being only 9 days old and lacking a test folder, the high contributor count (15) and rapid development suggest senior-level engineering maturity. The absence of tests is a minor gap, but the overall structure and active development align with senior-level expectations."
senior,829129386,Cyberdrop-DL/cyberdrop-dl,Bulk asynchronous downloader for multiple file hosts,Python,"asyncio,bunkr,coomer,cyberdrop,downloader,dropbox,gofile,google-drive,kemono,mediafire,mega-nz",655,55,37,39,11829,False,False,0,681,True,2478,False,True,True,True,16,0.6727,6.4862,"Repository: Cyberdrop-DL/cyberdrop-dl
Description: ""Bulk asynchronous downloader for multiple file hosts""
Language: Python | Topics: asyncio,bunkr,coomer,cyberdrop,downloader,dropbox,gofile,google-drive,kemono,mediafire,mega-nz
Stars: 655 | Forks: 55 | Contributors: 39
Size: 11,829 KB | Repo age: 681 days | Last commit: 0 days ago
README: present (2,478 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 16
Status: original",481,120,senior,0.85,"The repository has a well-organized structure with tests, CI/CD, dependency management, and a clear README. With 655 stars, 39 contributors, and active maintenance, it demonstrates production-ready practices and collaborative development, indicating senior-level engineering maturity."
senior,888912326,tensorlakeai/tensorlake,Tensorlake is a serverless runtime for sandboxes and deploying background agentic applications,Python,,927,135,48,19,30593,False,False,0,558,True,8526,False,True,True,True,26,0.3556,6.833,"Repository: tensorlakeai/tensorlake
Description: ""Tensorlake is a serverless runtime for sandboxes and deploying background agentic applications""
Language: Python | Topics: nan
Stars: 927 | Forks: 135 | Contributors: 19
Size: 30,593 KB | Repo age: 558 days | Last commit: 0 days ago
README: present (8,526 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 26
Status: original",431,107,senior,0.95,"The repository has a well-organized structure with 26 root files, a test folder, CI/CD configured, and dependency management, indicating production-ready practices. With 927 stars, 135 forks, and 19 contributors, it shows community engagement and collaborative development. The presence of a comprehensive README and active maintenance (last commit 0 days ago) further supports a senior-level classification."
senior,136665965,lenskit/lkpy,Python recommendation toolkit,Python,"lenskit,python,recsys,scikit",312,74,99,17,16678,False,False,0,2910,True,6888,False,True,True,True,29,1.3378,5.7462,"Repository: lenskit/lkpy
Description: ""Python recommendation toolkit""
Language: Python | Topics: lenskit,python,recsys,scikit
Stars: 312 | Forks: 74 | Contributors: 17
Size: 16,678 KB | Repo age: 2910 days | Last commit: 0 days ago
README: present (6,888 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 29
Status: original",380,95,senior,0.95,"The repository is a well-structured Python recommendation toolkit with a clear module organization, comprehensive test suite, CI/CD pipeline, and dependency management. With 312 stars, 74 forks, 17 contributors, and active maintenance (last commit 0 days ago), it demonstrates production-ready practices and collaborative development, indicating senior-level engineering maturity."
senior,60551519,spacetelescope/jwst,Python library for science observations from the James Webb Space Telescope,Python,"astronomy,jwst,python",653,188,394,70,109865,False,False,0,3642,True,26685,False,True,False,True,23,2.0957,6.4831,"Repository: spacetelescope/jwst
Description: ""Python library for science observations from the James Webb Space Telescope""
Language: Python | Topics: astronomy,jwst,python
Stars: 653 | Forks: 188 | Contributors: 70
Size: 109,865 KB | Repo age: 3642 days | Last commit: 0 days ago
README: present (26,685 bytes)
Tests: no test folder
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 23
Status: original",424,106,senior,0.95,"This repository is a well-maintained, production-grade Python library for JWST science observations, with a large contributor base, CI/CD, dependency management, and extensive documentation. Despite the absence of a dedicated test folder, the overall structure, active maintenance, and community involvement indicate senior-level engineering maturity."
senior,190652903,mozilla/fx-private-relay,"Keep your email safe from hackers and trackers. Make an email alias with 1 click, and keep your address to yourself.",Python,,1732,255,34,43,63780,False,False,0,2547,True,15865,True,True,False,True,37,0.1333,7.4576,"Repository: mozilla/fx-private-relay
Description: ""Keep your email safe from hackers and trackers. Make an email alias with 1 click, and keep your address to yourself.""
Language: Python | Topics: nan
Stars: 1,732 | Forks: 255 | Contributors: 43
Size: 63,780 KB | Repo age: 2547 days | Last commit: 0 days ago
README: present (15,865 bytes)
Tests: no test folder
CI/CD: configured
Docker: Dockerfile present
Dependencies: managed
Root file count: 37
Status: original",465,116,senior,0.85,"The repository is a well-organized, production-grade project with CI/CD, Docker, dependency management, and a large contributor base (43 contributors). Despite the absence of a dedicated test folder, the presence of CI/CD and the project's maturity (2547 days, active development) indicate senior-level engineering practices. The project's purpose (privacy tool) and scale (1,732 stars, 255 forks) demonstrate real-world impact and maintainability."
senior,356975888,nv-legate/cupynumeric,NumPy and SciPy on Multi-Node Multi-GPU systems,Python,,975,87,181,51,75476,False,False,0,1872,True,2482,False,True,True,True,32,2.0805,6.8835,"Repository: nv-legate/cupynumeric
Description: ""NumPy and SciPy on Multi-Node Multi-GPU systems""
Language: Python | Topics: nan
Stars: 975 | Forks: 87 | Contributors: 51
Size: 75,476 KB | Repo age: 1872 days | Last commit: 0 days ago
README: present (2,482 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 32
Status: original",382,95,senior,0.95,"This repository is a large-scale, well-structured project with 51 contributors, comprehensive tests, CI/CD, and dependency management, indicating production-ready practices. It implements NumPy/SciPy on multi-node multi-GPU systems, demonstrating advanced engineering maturity and systems-level thinking. The high star count, active maintenance, and clear documentation further confirm senior-level quality."
senior,776513710,allenai/OLMo-core,PyTorch building blocks for the OLMo ecosystem,Python,,1239,245,84,30,57737,False,False,0,795,True,9139,False,True,False,True,14,0.3429,7.1229,"Repository: allenai/OLMo-core
Description: ""PyTorch building blocks for the OLMo ecosystem""
Language: Python | Topics: nan
Stars: 1,239 | Forks: 245 | Contributors: 30
Size: 57,737 KB | Repo age: 795 days | Last commit: 0 days ago
README: present (9,139 bytes)
Tests: no test folder
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 14
Status: original",374,93,senior,0.85,"The repository is well-organized with a clear structure, CI/CD configured, dependency management, and a substantial number of stars and contributors, indicating production-ready practices. However, the absence of a dedicated test folder and Docker configuration slightly lowers the confidence from a perfect senior score. It reflects strong engineering maturity suitable for a senior role."
senior,1172963839,openai/plugins,OpenAI Plugins,Python,,1267,187,37,42,33674,False,False,0,84,True,1074,False,False,False,False,4,0.1979,7.1452,"Repository: openai/plugins
Description: ""OpenAI Plugins""
Language: Python | Topics: nan
Stars: 1,267 | Forks: 187 | Contributors: 42
Size: 33,674 KB | Repo age: 84 days | Last commit: 0 days ago
README: present (1,074 bytes)
Tests: no test folder
CI/CD: not configured
Docker: absent
Dependencies: no dependency file
Root file count: 4
Status: original",352,88,low_value,0.95,"The repository is a placeholder for OpenAI Plugins with no actual code, tests, CI/CD, or dependency management. Despite high stars and forks, it lacks any engineering content or development activity, making it irrelevant for assessing technical skills."
senior,45069467,hail-is/hail,Cloud-native genomic dataframes and batch computing,Python,"bioinformatics,genetics,genomics,gwas,hail,python,software,vcf",1063,266,326,85,137072,False,False,0,3865,True,4158,False,True,False,True,48,1.2256,6.9698,"Repository: hail-is/hail
Description: ""Cloud-native genomic dataframes and batch computing""
Language: Python | Topics: bioinformatics,genetics,genomics,gwas,hail,python,software,vcf
Stars: 1,063 | Forks: 266 | Contributors: 85
Size: 137,072 KB | Repo age: 3865 days | Last commit: 0 days ago
README: present (4,158 bytes)
Tests: no test folder
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 48
Status: original",435,108,lead_architect,0.95,"Hail is a large-scale, multi-module system (137 MB, 85 contributors) with complex architecture for cloud-native genomic dataframes and batch computing, extensive CI/CD, and a substantial contributor community. Despite no explicit test folder, the project's maturity, production readiness, and systems-level thinking clearly indicate lead architect level."
senior,1111960298,jewbetcha/openflight,,Python,,491,48,20,12,105911,False,False,0,170,True,10508,False,True,True,True,26,0.4167,6.1985,"Repository: jewbetcha/openflight
Description: ""nan""
Language: Python | Topics: nan
Stars: 491 | Forks: 48 | Contributors: 12
Size: 105,911 KB | Repo age: 170 days | Last commit: 0 days ago
README: present (10,508 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 26
Status: original",338,84,senior,0.85,"The repository has a well-organized structure with 26 root files, a test folder, CI/CD configured, and dependency management, indicating production-ready practices. With 491 stars, 12 contributors, and recent activity, it shows active development and community engagement. The presence of tests and CI/CD, along with a substantial README, aligns with senior-level engineering maturity."
senior,727155787,MhdiTaheri/V2rayCollector_Py,Enjoy :),Python,"bot,collector,config,freedom,server,shadowsocks,trojan,v2ray,vless,vpn",208,49,3,1,30129,False,False,0,905,True,21537,False,False,False,True,5,0.0612,5.3423,"Repository: MhdiTaheri/V2rayCollector_Py
Description: ""Enjoy :)""
Language: Python | Topics: bot,collector,config,freedom,server,shadowsocks,trojan,v2ray,vless,vpn
Stars: 208 | Forks: 49 | Contributors: 1
Size: 30,129 KB | Repo age: 905 days | Last commit: 0 days ago
README: present (21,537 bytes)
Tests: no test folder
CI/CD: configured
Docker: absent
Dependencies: no dependency file
Root file count: 5
Status: original",421,105,low_value,0.85,"The repository has no tests, no dependency file, and a minimal description ('Enjoy :)'), indicating it is likely a personal or experimental project with low engineering maturity. Despite having CI/CD and recent commits, the lack of testing and structure suggests it is not production-ready and provides weak hiring signal for a senior role."
senior,647427819,langchain-ai/langsmith-sdk,LangSmith Client SDK Implementations,Python,"evaluation,language-model,observability",906,237,170,85,22833,False,False,0,1093,True,3248,False,False,False,True,16,0.7173,6.8101,"Repository: langchain-ai/langsmith-sdk
Description: ""LangSmith Client SDK Implementations""
Language: Python | Topics: evaluation,language-model,observability
Stars: 906 | Forks: 237 | Contributors: 85
Size: 22,833 KB | Repo age: 1093 days | Last commit: 0 days ago
README: present (3,248 bytes)
Tests: no test folder
CI/CD: configured
Docker: absent
Dependencies: no dependency file
Root file count: 16
Status: original",419,104,senior,0.85,"The repository is a well-established SDK with 85 contributors, 906 stars, and active maintenance (last commit 0 days ago). It has CI/CD configured, a clear description, and a large codebase (22,833 KB) indicating production-ready practices. However, the absence of a test folder and dependency file slightly lowers confidence, though tests may be in a different location or integrated into the CI."
senior,1087498373,PierreGode/Ragnar,"Ragnar is a Powerful network scanning and offensive security tool for the Raspberry Pi with a 2.13-inch e-Paper HAT and is Father of Bjorn. It discovers network targets, open ports, exposed services, vulnerabilities.",Python,,532,46,2,7,28407,False,False,0,207,True,14419,False,True,True,True,89,0.0435,6.2785,"Repository: PierreGode/Ragnar
Description: ""Ragnar is a Powerful network scanning and offensive security tool for the Raspberry Pi with a 2.13-inch e-Paper HAT and is Father of Bjorn. It discovers network targets, open ports, exposed services, vulnerabilities.""
Language: Python | Topics: nan
Stars: 532 | Forks: 46 | Contributors: 7
Size: 28,407 KB | Repo age: 207 days | Last commit: 0 days ago
README: present (14,419 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 89
Status: original",546,136,senior,0.85,"The repository is well-organized with a clear folder structure, comprehensive tests, CI/CD pipeline, and dependency management. It has a substantial number of stars and forks, active development, and a detailed README, indicating production-ready practices and solid engineering maturity."
senior,987975841,NVIDIA-NeMo/Megatron-Bridge,Training library for Megatron-based models with bidirectional Hugging Face conversion capability,Python,,670,330,359,123,82180,False,False,0,371,True,21816,False,True,True,True,32,1.0879,6.5088,"Repository: NVIDIA-NeMo/Megatron-Bridge
Description: ""Training library for Megatron-based models with bidirectional Hugging Face conversion capability""
Language: Python | Topics: nan
Stars: 670 | Forks: 330 | Contributors: 123
Size: 82,180 KB | Repo age: 371 days | Last commit: 0 days ago
README: present (21,816 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 32
Status: original",439,109,lead_architect,0.95,"This repository is a large-scale, multi-module training library with 123 contributors, extensive tests, CI/CD, and a complex architecture for bidirectional Hugging Face conversion. It reflects systems-level thinking and organizational impact, typical of a lead architect."
senior,10066301,openstack/ironic,A service for managing and provisioning Bare Metal servers. Mirror of code maintained at opendev.org.,Python,service,551,372,0,300,62614,False,False,0,4761,True,1887,False,True,False,False,27,0.0,6.3135,"Repository: openstack/ironic
Description: ""A service for managing and provisioning Bare Metal servers. Mirror of code maintained at opendev.org.""
Language: Python | Topics: service
Stars: 551 | Forks: 372 | Contributors: 300
Size: 62,614 KB | Repo age: 4761 days | Last commit: 0 days ago
README: present (1,887 bytes)
Tests: no test folder
CI/CD: not configured
Docker: absent
Dependencies: managed
Root file count: 27
Status: original",436,109,lead_architect,0.95,"This is a large-scale, multi-module system (62MB, 300 contributors, 551 stars) with complex architecture for bare metal provisioning, managed dependencies, and a long history (4761 days). Despite no explicit test folder or CI/CD in the GitHub metadata, the project is mirrored from opendev.org where it likely has extensive testing and CI, reflecting production-ready practices and organizational impact."
