label,repo_id,full_name,description,language,topics,stars,forks,open_issues,contributor_count,size_kb,is_fork,is_archived,last_commit_days_ago,repo_age_days,has_readme,readme_size_bytes,has_docker,has_requirements,has_tests_folder,has_ci_cd,root_file_count
lead_architect,607289185,microsoft/semantic-kernel,Integrate cutting-edge LLM technology quickly and easily into your apps,C#,"ai,artificial-intelligence,llm,openai,sdk",27993,4608,287,396,102494,False,False,0,1185,True,14460,False,False,False,True,19
lead_architect,307213173,openai/openai-python,The official Python library for the OpenAI API,Python,"openai,python",30830,4811,553,149,8887,False,False,0,2040,True,29480,False,True,True,True,26
lead_architect,65711522,PaddlePaddle/Paddle,PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice （『飞桨』核心框架，深度学习&机器学习高性能单机、分布式训练和跨平台部署）,C++,"deep-learning,distributed-training,efficiency,machine-learning,neural-network,paddlepaddle,python,scalability",23922,5999,1564,360,551531,False,False,0,3572,True,6478,False,True,True,True,41
lead_architect,34864402,apache/mxnet,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler; for Python, R, Julia, Scala, Go, Javascript and more",C++,mxnet,20810,6706,2007,367,101275,False,True,945,4045,True,16698,False,False,True,True,47
lead_architect,129717717,grafana/loki,"Like Prometheus, but for logs.",Go,"cloudnative,grafana,hacktoberfest,logging,loki,prometheus",28258,4007,1619,447,500465,False,False,0,2963,True,8787,False,True,False,True,45
lead_architect,236055696,grafana/tempo,"Grafana Tempo is a high volume, minimal dependency distributed tracing backend.",Go,"distributed-tracing,grafana",5283,705,173,294,203190,False,False,0,2315,True,6610,False,True,False,True,38
lead_architect,385634291,grafana/mimir,"Grafana Mimir provides horizontally scalable, highly available, multi-tenant, long-term storage for Prometheus.",Go,"metrics,observability,opentelemetry,otlp,prometheus,tsdb",5105,772,782,385,609210,False,False,0,1779,True,4363,False,True,False,True,39
lead_architect,7833168,elastic/kibana,Your window into all of your data,TypeScript,"dashboards,elasticsearch,hacktoberfest,kibana,metrics,observability,visualizations",21115,8580,14552,371,15233600,False,False,0,4869,True,3852,False,True,False,True,70
lead_architect,1090311,elastic/logstash,"Logstash - transport and process your logs, events, or other data",Java,"etl-framework,java,jruby,logging,real-time-processing,streaming",14860,3501,2242,342,134447,False,False,0,5669,True,10085,False,False,True,True,51
lead_architect,16554739,elastic/beats,:tropical_fish: Beats - Lightweight shippers for Elasticsearch & Logstash,Go,"filebeat,heartbeat,metricbeat,packetbeat,winlogbeat",12623,5001,1025,383,512074,False,False,0,4494,True,5034,False,True,False,True,51
lead_architect,33258973,influxdata/telegraf,"Agent for collecting, processing, aggregating, and writing metrics, logs, and other arbitrary data.",Go,"golang,hacktoberfest,influxdb,json,kafka,logs,metrics,modbus,monitoring,mqtt,opcua,t,telegraf,telemetry-collection,time-series,windows-eventlog,xpath",17580,5819,397,419,85054,False,False,1,4074,True,6781,False,True,False,True,49
lead_architect,66506962,influxdata/chronograf,Open source monitoring and visualization UI for the TICK stack,TypeScript,"alert,apm,chronograf,dashboard,go,influxdb,kapacitor,monitoring,react,redux,telegraf,visualization",1565,254,50,92,99699,False,False,0,3563,True,11019,True,True,False,True,49
lead_architect,44838949,swiftlang/swift,The Swift Programming Language,Swift,,70005,10724,9006,343,1342522,False,False,0,3869,True,5774,False,False,True,True,33
lead_architect,44840041,swiftlang/swift-package-manager,The Package Manager for the Swift Programming Language,Swift,,10148,1466,1276,411,40101,False,False,0,3869,True,4440,False,False,True,True,30
lead_architect,3432266,JetBrains/kotlin,The Kotlin Programming Language. ,Kotlin,"compiler,gradle-plugin,intellij-plugin,kotlin,kotlin-library,maven-plugin,programming-language,wasm,webassembly",52772,6308,250,287,4851733,False,False,0,5217,True,9442,False,False,True,False,49
lead_architect,17620347,dotnet/aspnetcore,"ASP.NET Core is a cross-platform .NET framework for building modern cloud-based web applications on Windows, Mac, or Linux.",C#,"aspnetcore,dotnet,hacktoberfest,help-wanted",37952,10680,3954,339,378497,False,False,0,4460,True,6797,False,True,False,True,47
lead_architect,29078997,dotnet/roslyn,The Roslyn .NET compiler provides C# and Visual Basic languages with rich code analysis APIs.,C#,"csharp,hacktoberfest,roslyn,visual-basic,visual-studio",20436,4263,6245,265,2606923,False,False,0,4154,True,10980,False,False,False,True,53
lead_architect,63984307,dotnet/sdk,"Core functionality needed to create .NET Core projects, that is shared between Visual Studio and CLI",C#,"cli,dotnet,sdk,visual-studio",3133,1245,2644,309,426861,False,False,0,3596,True,4641,False,False,True,True,58
