label,repo_id,full_name,description,language,topics,stars,forks,open_issues,contributor_count,size_kb,is_fork,is_archived,last_commit_days_ago,repo_age_days,has_readme,readme_size_bytes,has_docker,has_requirements,has_tests_folder,has_ci_cd,root_file_count
junior,599406359,iKonoTelecomunicaciones/menuflow,A manager of bots that have conversation flows.,Python,"chatbot,matrix-org,mautrix-python,menubot,python",7,1,14,9,1340,False,False,0,1203,True,6470,True,True,True,True,18
junior,556232424,klaasnicolaas/python-energyzero,💰 Asynchronous Python client for the dynamic prices from EnergyZero,Python,"api,async,client,energy,gas,hacktoberfest,prices,python",24,3,6,5,3428,False,False,0,1312,True,13268,False,True,True,True,17
junior,700982445,drkrillo/good-first-issues,Find Good First Issues to start collaborating in Open-Source.,Python,"contribution,good-first-issue,open-source",22,24,5,11,1099,False,False,0,965,True,105467,False,True,False,True,11
junior,1026262858,Classfied3D/llvm2scratch,LLVM IR to Scratch Compiler,Python,,21,2,0,2,1586,False,False,0,306,True,10416,False,True,False,False,7
junior,133844772,airshipit/deckhand,A configuration management service with support for secrets.,Python,,11,6,0,40,2363,False,False,0,2932,True,3408,False,True,False,True,32
junior,397380565,klaasnicolaas/python-omnikinverter,☀️ Asynchronous Python client for the Omnik Inverter,Python,"async,client,energy,hacktoberfest,inverter,omnik,python,solar",9,6,7,8,3751,False,False,0,1744,True,8080,False,True,True,True,16
junior,1121444765,xinjueqio/Antigravity,Antigravity历史版本内容,Python,,40,5,1,2,630,False,False,0,155,True,12169,False,False,False,True,6
junior,1031129114,V2RayRoot/V2Root-ConfigPilot,"Automated optimizer for VLESS, VMess, Shadowsocks & Trojan — publishes Iran-tested top 10 every 2 h.",Python,"automa,github-actions,shadowsocks,trojan,v2ray,vless,vmess,vpn",22,2,0,2,3994,False,False,0,297,True,1645,False,True,False,True,12
junior,424847653,tshimada291/gtfs-jp-list-datecheck,GTFS/GTFS-JP固定URLデータ　日付チェック,Python,,11,1,1,1,2725,False,False,0,1664,True,2994,False,True,False,True,8
junior,111921616,aiidalab/aiidalab-docker-stack,Docker images with the basic software stack for AiiDAlab,Python,"aiida,docker,python",9,15,23,16,719,False,False,0,3106,True,6538,False,True,True,True,16
junior,1051742657,mesham/tt-sim,Tenstorrent architecture simulator,Python,,13,0,0,1,2642,False,False,0,263,True,4964,False,True,False,False,7
junior,913905650,geigerzaehler/oidc-provider-mock,A mock OpenID Provider server to test and develop OpenID Connect authentication,Python,"mock-server,oidc,openid,openid-connect,openid-provider,test",35,12,3,8,1264,False,False,0,504,True,2983,True,True,True,True,19
junior,1127010453,RitoShark/Aventurine-League-Tools,Native Blender addon for League of Legends file formats and features to help with mod making,Python,"anm,blender,blender-addon,league-of-legends,leagueoflegends,lol,skl,skn",18,3,0,4,940,False,False,0,144,True,4510,False,False,False,True,13
junior,784896938,geospaitial-lab/aviary,Pythonic Framework for AI Inference on Geospatial Data,Python,"aerial-imagery,artificial-intelligence,computer-vision,deep-learning,machine-learning,orthophotos,python,remote-sensing",12,1,0,5,4340,False,False,0,777,True,3866,False,True,True,True,13
junior,497395125,NormanDiss/brianne,In response to http://help.slimframework.com/discussions/questions/341-loginlogout-with-redirect I created this sampl…,Python,,6,0,0,0,1032,False,False,0,1460,True,11,False,True,False,True,6
junior,480941224,allenporter/gcal_sync,A python library for syncing Google Calendar to local storage.,Python,"google-calendar-api,rfc5545",14,8,2,10,948,False,False,0,1506,True,3502,False,True,True,True,18
junior,1071194611,vercel/vercel-py,Develop. Preview. Ship. Python.,Python,,11,4,16,9,1250,False,False,0,232,True,1990,False,True,True,True,13
junior,1092000931,luluwux/Awesome-Resolver,"A live, auto-tested list of fast, secure, and verified public DNS resolvers. ⚡",Python,"adblock,adguard,adguard-home,blocklist,dns,dns-list,filtering,json,malware-block,pi-hole,privacy,public-dns,resolver,security,verified",10,1,0,3,1106,False,False,0,201,True,4049,False,True,False,True,11
junior,1110860089,sanyam-katoch10/BOtShield_ML-CAPTCHA-Refinement-System,ML-powered CAPTCHA refinement system balancing human usability and bot resistance,Python,,18,0,0,2,4071,False,False,0,173,True,6005,False,True,False,True,10
junior,1219785277,brf153/linkedin-job-fetcher,,Python,,9,2,0,2,967,False,False,0,33,True,135699,False,True,False,True,5
junior,984617590,Ali-maatouk/TelecomTS,TelecomTS: A Multi-Modal Telecom Dataset,Python,,12,1,1,1,832,False,False,0,376,True,7264,False,True,False,False,6
junior,296604940,figsoda/figsoda,@figsoda,Python,,6,0,0,3,2418,False,False,0,2077,True,3826,False,False,False,True,4
junior,1242514870,CCwithAi/WhatsApp-Automated-RAG,https://www.ccwithai.com/blog/private-whatsapp-ai-agent-admin-dashboard,Python,,8,7,1,6,3350,False,False,0,9,True,13425,True,False,False,False,17
junior,695604375,openscilab/dmeta,Remove Metadata from Microsoft Office Files,Python,"anonymization,docx,metadata,metadata-editor,microsoft-excel,microsoft-office,microsoft-powerpoint,microsoft-word,pptx,xlsx",40,3,3,5,937,False,False,0,977,True,8357,False,True,True,True,20
junior,800145834,Lab-CORO/curobo_ros,wrapper of curobo for ros ,Python,,35,1,1,5,1826,False,False,0,744,True,2885,False,True,True,True,27
junior,973850682,runpod-workers/flash,Dynamic GPU provisioning for ML workloads with transparent execution,Python,,6,2,3,7,1426,False,False,0,395,True,5146,True,True,True,True,26
junior,1196275866,paulbaranowski/wild-horses,,Python,,8,0,1,2,879,False,False,0,58,True,5283,False,False,False,False,8
junior,1186717674,Surfboardv2ray/TGProto,Fetch MTProto and SOCKS5 proxies from Telegram Channels.,Python,"mtproto,mtproto-proxy,mtprotoproxy,proxy,proxy-list,proxy-scraper,proxypool,proxypools,socks5,socks5-proxy,socks5-proxy-list,tcp,tcp-protocol,tcping,telegrambot,telegramchannels,telegramscraper",12,0,1,2,4657,False,False,0,68,True,766,False,True,False,True,10
junior,1220113459,ansible/jewel,,Python,,6,15,5,59,4657,False,False,0,33,True,3496,False,True,False,True,24
junior,351149839,IntelPython/mkl_umath,Package implementing NumPy's UFuncs based on SVML and MKL VML,Python,"mkl,numpy,python",7,7,5,13,1773,False,False,0,1890,True,3316,False,True,False,True,18
junior,254379871,ericsonj/pymaketool,pymaketool is an elegant and simple tool to generate a C project with GNU Make files.,Python,,6,1,2,4,1496,False,False,0,2239,True,11837,False,True,True,True,13
junior,612253190,lasp/space_packet_parser,A CCSDS telemetry packet decoding library based on the XTCE packet format description standard.,Python,"binary,ccsds,decoding,decommutation,packets,parsing,python,science,space,xtce",39,10,19,9,1793,False,False,0,1174,True,3353,False,True,True,True,18
junior,1055146321,BobTheZombie/LPM.Org,The Linux Package Manager,Python,,8,0,10,1,1431,False,False,0,258,True,26469,False,True,True,False,17
