label,repo_id,full_name,description,language,topics,stars,forks,open_issues,contributor_count,size_kb,is_fork,is_archived,last_commit_days_ago,repo_age_days,has_readme,readme_size_bytes,has_docker,has_requirements,has_tests_folder,has_ci_cd,root_file_count
senior,481955061,laminlabs/lamindb,"Open-source data lakehouse for biology. Context and memory for datasets and models at scale, across infrastructure. Query, trace & validate with a lineage-native lakehouse that supports bio-formats, registries & ontologies. 🍊YC S22",Python,"comp-bio-ops,context-engineering,data-lakehouse,data-lineage,data-versioning,eln,feature-store,lims,ml-ops,observability,omics-data-integration,ontologies,open-source,traceability",267,25,38,19,11267,False,False,0,1503,True,19172,False,True,True,True,16
senior,178459453,HorizonRobotics/alf,Agent Learning Framework https://alf.readthedocs.io,Python,,364,59,68,20,89694,False,False,0,2616,True,23235,False,True,False,True,19
senior,1029765858,generative-computing/mellea,Mellea is a library for writing generative programs. ,Python,"agents,generative-ai,generative-computing,llms",434,118,212,48,13796,False,False,0,300,True,4674,False,True,True,True,26
senior,1215678767,agentforce314/clawcodex,Claude Code full Python rebuild. AI Coding Agent in 180K LoC pure Python!,Python,"agent,ai,ai-agent,ai-coding,claude,claude-code,cli,code,codex,coding,coding-agent,deepseek,llm,python",255,23,10,3,13105,False,False,0,37,True,25927,False,True,True,False,18
senior,451613653,temporalio/sdk-python,Temporal Python SDK,Python,"durable-execution,microservices,open-source,orchestration,python,temporal-sdk",1079,187,136,69,16615,False,False,0,1584,True,99158,False,True,True,True,10
senior,949546994,NVIDIA-NeMo/RL,Scalable toolkit for efficient model reinforcement,Python,,1655,398,642,109,66122,False,False,0,437,True,35702,False,True,True,True,30
senior,1191930807,wiltodelta/remove-ai-watermarks,"CLI and Python library to strip visible and invisible AI watermarks and provenance metadata (SynthID, C2PA, EXIF/XMP ""Made with AI"", Gemini sparkle) from AI-generated images",Python,"ai,ai-watermark,c2pa,cli,computer-vision,content-credentials,diffusion-models,exif,flux,gemini,generative-ai,image-processing,metadata,nano-banana,python,stable-diffusion,synthid,watermark-removal",2567,210,5,4,111350,False,False,0,63,True,29248,False,True,True,True,17
senior,517749777,15r10nk/inline-snapshot,inline-snapshot boosts efficiency when writing tests by generating code with the expected values and simplifies snapshot tests with pytest.,Python,"approval-testing,golden-master,pytest,pytest-plugin,python,snapshot,snapshot-plugin,snapshot-test,snapshot-testing,snapshot-tests,snapshottest,testing",731,25,28,14,14056,False,False,0,1402,True,8350,False,True,True,True,20
senior,1045768564,cenodude/CrossWatch,"Synchronize your data across Plex, Jellyfin, Emby, SIMKL, Trakt,  PublicMetaDB, AniList, TMDb, MDBlist, and more. Keep your movies and shows in sync, no matter where you watch.",Python,"anilist,emby,jellyfin,mdblist,media-sync,media-synchronisation,plex,plex-media-server,simkl,tautulli,tmdb,trakt,watcher,webhook",599,12,7,1,31690,False,False,0,273,True,5834,True,True,True,True,30
senior,42446168,hhursev/recipe-scrapers,Python package for scraping recipes data,Python,"data-extraction,food,html-parsing,json-ld,library,meal,microdata,opengraph,python,recipe-extraction,recipe-parser,recipe-schema,recipe-scraper,schema-org",2166,648,123,227,89995,False,False,0,3908,True,4347,False,True,True,True,14
senior,320566331,enarjord/passivbot,"Trading bot running on Bybit, Bitget, OKX, GateIO, Binance, Kucoin and Hyperliquid",Python,"algorithmic-trading,binance,bitget,bybit,futures,gateio,hyperliquid,okx,perpetual-futures,trading",1984,650,71,49,53601,False,False,0,1993,True,11923,True,True,True,True,40
senior,816360433,probabl-ai/skore,"Track your Data Science. Skore's open-source Python library accelerates ML model development with automated evaluation reports, smart methodological guidance, and comprehensive cross-validation analysis.",Python,"data-analysis,data-science,data-visualization,machine-learning,python,scikit-learn,workflow",639,136,170,61,15242,False,False,0,709,True,5796,False,False,False,True,15
senior,14052034,datalad/datalad,"Keep code, data, containers under control with git  and git-annex",Python,"closember,data-storage,dataset,git-annex,python,usable",639,128,570,53,43423,False,False,0,4590,True,29690,False,True,False,True,40
senior,1171111467,microsoft/agent-governance-toolkit,"AI Agent Governance Toolkit — Policy enforcement, zero-trust identity, execution sandboxing, and reliability engineering for autonomous AI agents. Covers 10/10 OWASP Agentic Top 10.",Python,"agent-framework,ai-agents,ai-safety,compliance,governance,microsoft,owasp,policy-engine,python,security,trust,zero-trust",2965,466,19,97,32747,False,False,0,86,True,23593,True,False,True,True,44
senior,246303277,ansible/galaxy_ng,Ansible Galaxy Server - Issues on https://forum.ansible.com Docs on https://galaxy-ng.readthedocs.io/,Python,"ansible,hacktoberfest,python",282,149,6,65,25642,False,False,0,2269,True,3875,True,True,False,True,39
